Avail_Cu,Avail_Mn,pH,EC,OC,Avail_P,Exch_K,Avail_Ca,Avail_Mg,Avail_S,Avail_Zn,Avail_B,Avail_Fe,Crop_type
0.96,13.56,8.4,0.2,0.23,15.36,82,647,230,6.68,1.58,0.85,4.76,jonna
0.86,16.18,8.25,0.13,0.15,6.92,125,992,216,4.76,6.34,0.59,6.8,jonna
0.96,15.34,8.05,0.33,0.12,2.55,67,1103,636,7.95,0.44,0.84,6.84,jonna
0.64,18.16,8.06,0.15,0.02,2.68,48,219,82,6.8,0.34,0.38,11.36,jonna
0.98,16.0,8.05,0.14,0.17,4.63,79,710,276,7.7,0.62,1.26,7.34,jonna
0.6,15.6,7.71,0.13,0.08,2.28,85,231,86,6.64,0.3,0.32,11.7,jonna
1.04,26.62,7.9,0.08,0.15,7.28,71,744,228,2.44,0.4,1.03,4.76,jonna
1.04,15.52,7.95,0.14,0.15,3.0,66,393,190,5.68,0.86,0.73,9.96,jonna
0.94,21.94,8.64,0.21,0.15,5.74,136,420,205,8.17,0.96,0.95,6.6,jonna
2.18,35.56,8.13,0.53,0.33,17.55,351,727,399,23.3,3.42,1.04,10.62,jonna
2.98,18.58,8.55,0.21,0.42,7.96,127,1293,573,7.77,1.68,1.51,12.58,jonna
1.14,25.82,8.25,0.64,0.35,12.4,169,634,471,32.86,2.44,1.4,9.46,jonna
0.92,24.3,8.4,0.13,0.2,9.26,28,475,150,5.51,1.12,0.43,10.26,jonna
2.38,12.92,8.6,0.36,0.63,20.62,203,1297,1086,20.17,1.02,2.24,15.76,jonna
1.48,21.98,8.5,0.29,0.43,19.78,221,892,303,16.42,0.72,1.08,5.0,jonna
0.58,14.56,8.01,0.16,0.2,5.37,169,760,297,6.22,0.54,0.56,4.82,jonna
1.62,49.8,8.4,0.27,0.2,4.21,85,1161,212,10.62,1.26,0.41,16.56,jonna
1.34,19.12,8.0,0.08,0.06,19.62,49,540,211,2.69,2.18,0.48,6.66,jonna
1.46,25.46,8.28,0.2,0.53,14.35,235,961,426,8.13,1.32,1.13,10.46,jonna
0.98,17.02,8.24,0.19,0.31,10.35,169,813,338,7.22,1.3,1.06,5.16,jonna
1.66,48.78,8.62,0.21,0.22,11.76,146,747,323,7.76,1.92,1.06,7.82,jonna
1.24,19.76,7.77,0.27,0.39,18.5,262,743,274,15.32,1.26,0.89,6.42,jonna
1.34,19.56,8.55,0.12,0.34,8.93,78,784,323,3.16,1.46,1.09,8.9,jonna
1.26,38.06,7.71,0.23,0.36,8.66,184,635,357,12.5,1.16,0.88,9.8,jonna
1.94,29.76,8.14,0.24,0.33,10.54,290,1013,445,12.04,1.4,1.38,23.52,jonna
1.02,21.22,8.25,0.13,0.21,7.21,50,929,652,6.74,0.14,0.89,6.52,jonna
0.4,9.78,8.68,0.26,0.22,10.91,49,685,279,9.47,1.02,0.93,4.26,jonna
1.08,15.24,8.44,0.11,0.39,11.58,141,930,473,3.98,0.78,1.18,6.54,jonna
0.94,22.04,8.63,0.17,0.37,15.94,110,751,457,9.05,0.78,1.46,5.98,jonna
0.82,20.04,8.35,0.21,0.33,17.79,148,682,353,12.81,0.62,0.78,5.88,jonna
0.5,14.82,6.91,0.13,0.27,11.24,157,414,126,9.64,0.54,0.4,8.16,jonna
2.42,8.76,8.3,0.63,0.57,22.29,416,722,658,46.19,0.66,2.39,18.28,jonna
0.86,25.78,7.55,0.71,0.27,15.72,81,681,244,44.37,0.98,1.21,7.9,jonna
1.06,10.86,8.14,0.14,0.27,8.49,48,794,220,4.53,0.96,0.54,10.42,jonna
0.52,14.68,7.66,0.22,0.21,8.12,78,490,164,10.8,0.44,0.42,6.42,jonna
2.22,14.34,7.75,0.3,0.36,18.88,134,1011,646,43.8,0.36,1.92,22.86,jonna
1.96,27.52,7.83,0.14,0.37,45.12,153,680,191,4.02,3.34,0.88,8.12,jonna
1.4,19.74,7.5,0.15,0.19,27.77,688,1018,353,11.35,0.62,1.18,4.74,jonna
3.94,12.34,8.31,0.4,0.58,17.62,194,1046,669,54.29,0.64,2.23,37.04,jonna
1.04,15.3,8.6,0.34,0.27,9.44,53,785,541,17.09,0.32,1.53,8.08,jonna
1.16,7.28,8.04,0.1,0.16,3.5,90,1009,589,4.19,0.16,1.17,7.82,jonna
1.44,14.48,8.31,0.21,0.24,7.08,254,1084,393,5.82,0.6,1.05,4.16,jonna
2.58,26.88,7.71,0.44,0.67,31.46,618,984,440,27.18,0.76,1.42,19.58,jonna
0.94,11.28,8.25,0.14,0.24,2.72,54,807,513,5.04,0.24,0.78,4.56,jonna
2.26,17.08,7.41,0.21,0.69,25.43,187,955,250,15.1,4.42,0.76,9.08,jonna
1.62,15.38,7.62,0.19,0.54,17.9,155,991,267,13.09,1.42,0.98,11.66,jonna
1.44,6.58,8.61,0.32,0.22,11.75,67,899,415,15.6,0.36,1.39,11.4,jonna
0.86,10.3,8.57,0.23,0.18,3.98,73,772,358,8.35,0.38,0.7,5.32,jonna
1.22,11.8,7.32,0.13,0.28,37.04,154,810,197,7.28,0.82,0.9,17.92,jonna
1.08,5.9,8.13,0.56,0.21,6.16,79,933,398,23.51,0.28,1.22,6.9,jonna
0.64,26.02,7.51,0.08,0.19,13.48,96,807,186,2.93,0.76,0.65,9.92,jonna
1.6,14.42,7.88,0.15,0.53,20.37,115,1071,255,6.99,1.68,0.87,8.94,jonna
1.08,12.96,8.43,0.12,0.17,7.02,36,754,162,4.91,0.58,0.58,7.22,jonna
0.48,6.98,8.6,0.28,0.28,5.65,41,868,168,16.87,0.66,1.11,3.3,jonna
0.74,10.08,8.18,0.15,0.11,3.73,37,744,165,2.25,0.32,0.56,4.14,jonna
2.58,39.4,7.5,0.13,0.69,10.26,141,3179,783,5.04,1.04,0.62,32.04,jonna
2.68,30.06,7.77,0.12,0.44,10.6,144,3412,716,3.12,0.82,0.55,28.5,jonna
2.94,28.58,7.8,0.15,0.74,29.2,719,3691,729,5.13,3.0,0.89,23.82,jonna
2.34,80.14,6.3,0.05,0.51,4.25,64,1285,301,3.26,0.86,0.45,71.04,jonna
1.28,33.46,5.0,0.05,0.32,4.2,79,614,127,2.11,0.66,0.29,74.2,jonna
3.88,45.84,6.21,0.12,0.78,77.29,238,2456,507,10.1,2.6,0.6,331.26,jonna
3.36,103.86,5.0,0.05,0.44,4.25,44,881,309,1.56,1.78,0.47,270.34,jonna
2.84,19.22,4.8,0.11,0.28,2.94,38,724,172,1.79,1.3,0.34,171.62,jonna
3.32,27.04,5.48,0.16,0.48,8.3,224,1163,259,16.72,1.46,0.55,131.7,jonna
3.08,60.1,6.65,0.12,0.57,8.97,156,1545,372,12.57,1.4,0.62,58.86,jonna
3.9,30.06,5.22,0.07,0.62,4.45,68,972,276,3.36,1.8,0.46,128.48,jonna
3.26,19.94,7.75,0.15,0.38,4.73,190,4619,944,4.68,0.78,0.4,33.16,jonna
3.44,104.96,6.26,0.46,0.92,9.72,174,1621,560,12.34,3.78,0.59,70.82,jonna
3.2,74.36,7.02,0.23,1.12,13.93,187,2225,641,10.95,4.64,0.61,36.14,jonna
3.78,71.52,5.82,0.12,0.8,11.85,117,1391,410,10.33,2.14,0.54,132.56,jonna
3.36,90.44,6.11,0.06,0.73,9.64,149,1372,417,4.82,2.4,0.5,111.92,jonna
4.66,23.42,6.18,0.09,0.84,21.45,352,2019,639,12.25,3.4,0.49,185.64,jonna
0.49,10.6,8.26,0.14,0.42,12.38,231,711,299,3.94,0.88,1.0,4.5,jonna
1.05,16.68,8.09,0.16,0.27,2.83,105,951,436,3.5,0.54,0.83,9.86,jonna
0.81,14.28,7.9,0.12,0.19,5.19,42,449,150,2.75,0.74,0.49,10.44,jonna
1.01,60.9,6.21,0.08,0.22,5.77,133,531,132,4.57,0.54,0.43,51.28,jonna
0.73,29.22,6.05,0.06,0.34,13.43,141,330,80,2.72,0.98,0.37,44.64,jonna
0.91,54.84,6.12,0.03,0.22,4.08,48,485,122,1.5,0.42,0.32,49.52,jonna
0.81,35.66,5.75,0.09,0.49,8.98,158,396,66,4.13,0.76,0.41,65.6,jonna
1.38,31.36,6.65,0.11,0.36,11.59,131,680,193,4.41,0.92,0.52,17.68,jonna
1.22,31.48,7.25,0.14,0.37,3.5,87,1181,232,5.82,0.36,0.81,16.8,jonna
0.88,49.3,6.0,0.03,0.68,2.41,45,843,199,0.63,0.2,0.33,18.82,jonna
1.28,53.06,5.24,0.03,0.25,2.47,36,605,107,1.87,1.02,0.19,45.12,jonna
0.94,62.78,5.81,0.07,0.38,4.68,62,623,99,4.94,2.42,0.41,23.12,jonna
0.88,57.82,6.28,0.03,0.61,12.79,37,548,59,1.07,1.08,0.41,31.92,jonna
2.12,16.84,7.2,0.17,0.18,4.48,442,1455,620,12.78,0.42,1.76,20.78,jonna
2.32,31.32,7.51,0.16,0.47,4.1,139,1953,465,10.15,0.6,1.28,25.12,jonna
1.6,50.3,6.42,0.17,0.5,5.21,132,971,218,8.68,0.96,0.73,48.44,jonna
0.88,22.16,7.95,0.55,0.64,14.85,277,1036,346,26.92,3.48,1.14,6.06,jonna
3.78,27.12,7.28,0.67,0.49,7.26,112,1020,435,41.74,0.94,1.25,26.62,jonna
2.9,17.44,8.11,0.76,0.59,11.39,234,2839,929,84.43,0.68,2.47,30.86,jonna
1.5,15.14,8.18,0.19,0.23,1.97,110,2503,547,8.54,0.18,1.13,10.5,jonna
0.96,23.3,6.01,0.1,0.3,9.02,85,491,89,3.89,0.56,0.4,27.2,jonna
0.96,20.48,7.58,0.17,0.55,25.62,271,1026,268,7.06,1.28,0.88,7.98,jonna
0.68,16.82,8.48,0.32,0.21,36.94,119,727,668,9.09,0.48,2.08,6.46,jonna
1.24,19.98,8.16,0.28,0.41,4.82,95,2511,320,13.83,0.46,1.12,19.04,jonna
1.02,15.16,8.41,0.35,0.38,22.22,86,1273,282,13.87,0.82,0.99,10.16,jonna
1.84,11.06,8.17,0.38,0.54,36.81,131,2949,728,10.56,0.64,1.81,15.08,jonna
0.86,31.34,5.96,0.07,0.29,4.09,67,735,215,4.14,0.4,0.45,19.9,jonna
2.4,12.18,8.5,0.22,0.39,5.04,99,2633,741,5.83,0.38,1.73,15.4,jonna
2.06,16.94,8.01,0.24,0.62,4.88,103,2492,774,15.86,0.48,2.45,20.14,jonna
1.82,17.44,7.81,0.13,0.42,4.55,74,2012,455,6.47,0.38,1.18,19.42,jonna
0.72,20.72,6.5,0.14,0.29,21.46,155,513,95,4.61,0.8,0.46,17.54,jonna
2.48,34.92,6.9,0.19,1.03,21.61,134,2143,623,21.76,0.98,1.46,40.04,jonna
1.54,10.24,8.18,0.19,0.57,10.16,86,2276,507,9.04,0.52,1.52,15.42,jonna
2.66,24.42,7.52,0.32,0.73,23.51,86,2146,575,13.9,0.66,1.43,64.82,jonna
2.26,24.38,7.14,0.81,0.62,9.88,117,1314,371,68.42,0.76,1.77,26.24,jonna
3.24,30.26,7.5,0.13,0.8,25.12,116,2527,728,7.56,0.94,1.53,45.76,jonna
2.38,13.12,8.1,0.18,0.76,12.71,143,3617,610,8.18,0.74,1.96,27.36,jonna
2.06,22.62,7.42,1.02,0.66,20.57,104,1588,413,89.24,0.66,2.03,15.12,jonna
2.2,9.56,7.33,0.21,0.71,19.96,211,2044,503,13.71,0.36,1.14,16.52,jonna
2.2,15.02,7.86,0.2,0.64,5.49,103,2836,827,13.25,0.64,1.66,20.22,jonna
1.84,34.9,6.35,0.12,0.47,9.81,87,1427,364,6.15,0.42,0.95,42.94,jonna
0.7,17.0,8.08,0.23,0.4,26.06,108,1562,435,6.84,0.74,1.8,4.36,jonna
2.08,32.26,7.32,0.55,0.9,17.76,114,1800,804,35.93,0.98,1.81,20.1,jonna
0.88,16.74,8.35,0.58,0.37,22.05,107,1091,277,21.55,0.94,1.17,7.34,jonna
2.34,22.98,8.25,0.45,0.73,15.0,87,1629,441,33.09,1.36,2.45,31.52,jonna
1.1,25.88,7.1,0.14,0.65,18.46,315,966,265,6.09,1.44,1.04,12.1,jonna
0.76,19.24,7.4,0.11,0.36,12.52,129,766,284,4.16,1.02,0.78,5.58,jonna
2.8,17.48,8.05,0.35,0.91,101.77,690,2320,732,31.75,2.76,2.18,31.94,jonna
1.5,35.52,6.53,0.15,0.49,22.41,129,1071,166,7.19,0.96,0.48,22.46,jonna
0.84,21.38,7.8,0.13,0.32,16.48,114,1076,238,8.16,0.64,0.85,8.1,jonna
1.14,61.76,4.85,0.14,0.41,3.58,65,419,109,7.1,0.72,0.39,34.14,jonna
0.52,17.52,6.92,0.12,0.31,4.07,64,506,124,4.64,0.42,0.47,11.3,jonna
1.18,17.34,8.2,0.22,0.6,19.61,128,1273,296,9.79,0.96,1.28,12.88,jonna
1.2,21.82,8.36,0.2,0.41,20.43,73,861,454,7.13,0.94,1.36,7.98,jonna
1.96,34.0,7.23,0.1,0.54,2.38,77,1182,464,4.38,0.26,1.11,17.06,jonna
0.88,18.62,7.46,0.08,0.22,1.62,80,1694,475,1.95,0.2,0.61,10.22,jonna
0.82,13.84,9.42,1.42,0.04,2.37,92,2228,526,163.46,0.2,4.56,10.14,jonna
3.8,18.84,8.2,0.81,0.12,29.04,340,2109,823,77.32,1.16,3.28,36.0,jonna
2.22,26.86,8.5,0.62,0.7,9.55,101,1841,299,113.68,0.64,2.15,26.46,jonna
2.1,32.34,5.9,0.07,0.56,7.68,42,873,175,10.03,0.56,0.59,72.84,jonna
1.74,21.62,6.4,0.16,0.4,10.39,153,1006,200,18.21,1.06,1.08,54.8,jonna
1.24,42.78,6.75,0.08,0.48,2.35,213,1334,331,4.76,0.58,1.16,20.38,jonna
1.34,61.14,6.32,0.08,0.6,2.91,61,830,157,5.04,0.18,0.57,37.86,jonna
1.54,19.12,7.52,0.22,0.28,4.5,211,2445,606,11.0,0.32,1.38,9.9,jonna
0.8,47.78,5.43,0.03,0.54,2.0,59,342,65,2.38,0.16,0.33,25.8,jonna
1.9,11.34,7.92,0.16,0.19,6.77,128,3271,518,30.7,0.12,1.35,14.82,jonna
1.08,25.38,7.41,0.09,0.49,3.96,80,1355,275,4.74,0.22,0.61,9.76,jonna
1.54,7.66,8.51,0.14,0.38,2.13,94,2558,826,2.57,0.19,1.7,11.12,jonna
2.28,36.38,7.15,0.17,0.33,6.53,146,2284,417,11.09,0.32,1.09,25.8,jonna
0.88,14.1,7.45,0.11,0.55,5.43,88,1104,280,4.21,0.44,0.55,5.24,jonna
1.9,10.82,7.72,0.25,0.32,13.42,97,1772,329,32.66,0.38,1.34,28.82,jonna
1.42,17.2,7.86,0.2,0.54,4.25,97,1628,324,8.96,0.16,1.03,15.46,jonna
1.56,25.22,7.63,0.14,0.46,2.69,64,1825,354,4.97,0.2,0.82,19.82,jonna
2.34,30.18,6.6,0.12,0.46,4.8,92,1767,449,13.52,0.26,1.03,41.52,jonna
2.08,34.42,6.72,0.09,0.56,4.18,102,1041,299,6.05,0.54,1.18,27.5,jonna
1.24,21.48,7.63,0.07,0.46,4.03,53,1148,229,2.57,0.28,0.95,23.02,jonna
1.84,16.44,7.54,0.21,0.55,10.91,74,957,266,17.24,0.52,1.49,29.28,jonna
2.32,46.74,6.5,0.15,0.7,6.68,90,1902,328,16.09,0.66,1.47,42.36,jonna
1.56,37.36,6.32,0.1,0.35,3.41,76,1685,282,3.81,0.22,0.67,24.72,jonna
0.74,24.56,5.93,0.03,0.2,2.25,37,506,88,1.62,0.2,0.3,18.32,jonna
1.36,21.98,7.74,0.56,0.71,33.44,271,2619,651,21.63,1.4,1.65,6.56,jonna
2.08,77.34,7.2,0.44,2.64,21.41,604,2182,321,19.42,5.58,1.78,31.56,jonna
1.7,42.42,5.63,0.04,0.77,3.0,148,724,156,1.46,0.42,0.63,19.2,jonna
6.56,109.54,5.75,0.02,1.16,6.47,116,518,113,1.84,3.56,0.6,187.02,jonna
2.24,40.7,5.75,0.04,0.42,8.65,126,739,174,3.32,0.58,0.43,117.6,jonna
2.2,61.92,6.72,0.03,0.41,2.37,86,1968,635,0.7,0.42,0.24,41.08,jonna
3.04,91.9,6.55,0.04,0.6,3.52,114,1287,357,10.62,0.56,0.59,40.1,jonna
3.8,108.06,6.47,0.07,1.02,5.72,180,1374,411,3.5,1.0,0.62,62.74,jonna
4.3,110.3,4.98,0.26,0.7,4.4,210,602,180,3.76,1.0,0.48,103.62,jonna
3.6,22.96,5.41,0.04,0.71,3.82,81,725,199,1.87,0.88,0.39,111.64,jonna
4.2,47.38,5.5,0.06,0.84,4.97,114,949,248,2.87,1.2,0.45,142.06,jonna
3.36,99.9,6.3,0.04,0.97,5.05,132,912,267,2.38,0.62,0.4,54.6,jonna
3.58,152.84,6.46,0.06,0.99,5.76,164,1303,364,2.95,1.1,0.65,59.56,jonna
2.56,91.72,6.16,0.03,0.48,3.03,90,742,92,1.65,0.6,0.39,29.9,jonna
2.42,130.36,6.42,0.03,0.37,3.15,92,784,149,1.58,0.7,0.36,27.56,jonna
3.08,90.7,6.16,0.06,0.92,13.9,179,874,235,5.67,1.04,0.59,54.92,jonna
2.86,118.82,5.47,0.08,0.86,4.72,144,733,144,2.62,1.18,0.66,37.8,jonna
1.72,40.06,5.86,0.02,0.51,3.39,101,521,120,0.76,0.14,0.32,16.34,jonna
2.18,88.88,6.36,0.04,0.76,4.1,144,1337,223,1.36,0.46,0.59,21.12,jonna
2.28,82.92,6.31,0.07,1.67,5.09,237,1386,257,3.99,1.14,0.92,41.28,jonna
1.62,60.64,6.8,0.13,1.33,6.21,189,1414,214,5.49,1.24,0.75,29.8,jonna
1.46,61.04,6.62,0.09,1.35,4.9,163,1348,204,5.01,0.88,0.65,29.96,jonna
1.54,53.12,7.06,0.2,1.54,8.52,254,1510,214,6.42,1.16,0.7,24.66,jonna
2.3,72.46,5.98,0.05,0.87,3.25,146,787,121,2.67,0.62,0.72,28.78,jonna
1.84,51.7,5.83,0.06,0.9,4.15,229,618,124,3.12,0.88,0.63,23.66,jonna
1.22,101.64,6.55,0.08,1.94,4.53,272,1745,177,3.36,2.32,1.11,26.2,jonna
1.64,121.08,6.54,0.09,2.16,5.31,350,2030,207,3.93,2.88,1.17,34.32,jonna
2.2,70.98,6.15,0.08,1.39,3.95,323,1339,317,3.51,1.06,0.82,35.62,jonna
8.34,256.88,6.22,0.17,1.01,5.27,261,1110,162,6.42,2.18,0.63,141.54,jonna
2.28,67.76,5.99,0.04,0.93,4.31,230,661,133,4.57,1.02,0.83,28.64,jonna
2.22,79.8,5.89,0.12,1.26,3.66,154,1224,140,5.34,1.76,0.81,26.9,jonna
2.16,64.18,5.96,0.11,0.7,3.87,119,1560,589,5.41,1.82,0.57,47.92,jonna
4.38,53.04,5.58,0.04,0.68,2.95,92,1094,285,2.17,0.8,0.52,58.9,jonna
3.5,100.88,5.64,0.04,0.73,2.59,109,627,134,1.54,0.86,0.52,62.04,jonna
1.88,92.56,5.9,0.1,0.53,3.75,67,1133,293,4.02,0.64,0.31,27.06,jonna
3.54,86.04,5.72,0.03,0.69,3.48,113,1170,296,2.53,0.8,0.51,46.8,jonna
3.08,124.82,6.22,0.04,0.88,5.66,43,722,182,3.62,1.28,0.41,154.08,jonna
1.94,60.92,5.28,0.03,0.52,5.66,93,381,99,1.76,0.48,0.38,115.0,jonna
4.28,146.44,5.74,0.15,1.66,13.26,232,1530,426,12.68,2.12,1.03,173.56,jonna
1.82,35.06,5.13,0.11,0.7,6.52,125,445,125,3.77,0.56,0.37,77.52,jonna
1.6,17.76,5.11,0.06,0.7,6.26,104,383,96,3.31,0.72,0.38,83.16,jonna
2.02,17.96,4.95,0.08,0.62,6.51,109,534,185,2.87,0.78,0.45,115.44,jonna
3.68,61.56,4.93,0.12,0.94,10.31,179,869,242,3.46,0.88,0.59,199.24,jonna
5.04,70.96,5.45,0.13,1.01,9.83,188,1950,535,10.65,1.26,0.88,210.06,jonna
1.34,52.58,5.73,0.12,0.9,4.63,135,628,91,4.64,0.68,0.41,25.64,jonna
1.62,125.82,6.25,0.17,1.54,6.2,275,1431,214,6.85,1.16,1.08,32.24,jonna
3.34,120.1,6.02,0.06,1.48,9.07,182,1147,149,5.14,2.08,1.2,124.6,jonna
2.62,86.2,6.1,0.05,0.76,4.7,116,677,150,1.65,0.9,0.41,79.54,jonna
2.74,53.16,6.06,0.03,0.64,5.76,103,572,123,1.72,0.86,0.32,91.08,jonna
2.28,82.84,6.28,0.03,1.22,2.46,116,1397,159,2.1,0.56,0.73,24.92,jonna
2.52,58.66,6.16,0.02,1.05,2.44,102,784,122,1.77,0.4,0.53,18.78,jonna
3.52,68.86,5.98,0.03,0.66,2.92,209,744,128,2.52,0.52,0.6,20.78,jonna
1.74,86.8,5.87,0.06,0.9,2.35,209,742,321,1.17,0.44,0.61,32.6,jonna
7.48,88.36,5.85,0.04,1.78,10.4,124,1068,289,1.37,3.88,0.3,302.06,jonna
2.98,30.42,6.11,0.04,0.62,4.91,83,586,149,10.41,0.66,1.27,62.58,jonna
2.84,155.12,6.42,0.27,2.33,6.4,244,1749,188,3.62,2.86,0.7,71.34,jonna
4.16,107.66,5.99,0.06,1.09,3.0,127,964,148,3.85,0.7,0.4,26.78,jonna
5.66,45.28,5.32,0.05,1.19,14.85,134,553,125,3.14,3.12,0.6,226.02,jonna
3.26,4.42,5.83,0.05,1.15,5.72,93,418,191,2.4,1.22,0.29,90.7,jonna
4.5,70.62,5.42,0.04,1.55,3.29,75,526,109,4.28,2.68,0.56,354.7,jonna
3.12,74.94,5.48,0.04,0.76,6.33,112,598,130,1.5,0.66,0.34,69.7,jonna
1.72,102.74,5.7,0.09,0.77,3.28,133,796,227,4.4,0.76,0.79,25.68,jonna
2.3,105.4,5.9,0.03,0.87,3.35,177,626,158,2.47,0.46,0.56,30.36,jonna
1.06,69.66,6.42,0.07,0.91,7.28,383,842,161,3.92,0.86,0.72,17.78,jonna
1.22,74.1,6.47,0.06,1.01,7.06,292,858,150,4.13,0.9,0.77,20.9,jonna
1.08,63.08,6.3,0.07,0.95,6.74,278,839,148,4.23,0.82,0.74,23.14,jonna
1.3,71.34,5.8,0.02,0.99,2.78,86,613,177,1.82,0.28,0.62,15.86,jonna
1.62,87.14,5.66,0.04,1.09,2.91,102,668,197,2.25,0.38,0.71,20.78,jonna
1.92,101.3,5.41,0.06,0.82,3.81,146,481,124,2.72,0.68,0.51,35.6,jonna
1.46,78.7,5.44,0.07,0.77,3.62,150,454,117,3.43,0.52,0.48,23.6,jonna
1.6,68.36,5.56,0.05,0.77,3.69,154,478,122,3.24,0.58,0.58,22.66,jonna
2.92,138.36,5.4,0.05,1.06,4.23,176,611,114,3.05,1.5,0.69,45.66,jonna
2.64,126.26,5.34,0.05,1.03,3.82,153,591,112,2.47,1.32,0.48,42.92,jonna
2.46,129.5,5.45,0.04,1.0,3.6,162,566,108,2.66,1.26,0.48,40.0,jonna
2.18,108.28,6.15,0.07,0.86,12.77,292,792,174,6.06,0.88,0.59,21.98,jonna
2.02,104.74,5.53,0.1,0.88,10.61,295,761,165,3.47,0.72,0.55,19.34,jonna
2.0,109.48,5.61,0.1,0.93,8.18,265,779,164,3.2,0.66,0.58,20.04,jonna
2.66,81.06,5.65,0.07,0.75,4.48,127,610,93,2.56,1.58,0.4,32.86,jonna
2.38,87.44,5.87,0.05,0.79,4.26,158,619,93,2.87,1.46,0.46,30.56,jonna
2.28,85.5,5.65,0.06,0.74,4.13,129,552,87,2.13,1.3,0.41,28.36,jonna
2.3,106.88,5.73,0.07,0.78,4.27,214,540,110,3.61,0.96,0.45,28.2,jonna
1.76,74.74,6.96,0.19,0.82,6.91,300,1263,228,6.04,1.64,1.13,16.98,jonna
1.92,85.3,6.12,0.05,1.14,2.85,146,779,115,4.4,0.82,0.69,24.16,jonna
2.42,120.78,5.45,0.04,0.76,3.35,148,462,93,2.88,0.92,0.42,37.12,jonna
2.36,117.5,5.42,0.04,0.72,3.31,139,462,94,2.99,0.94,0.49,34.94,jonna
0.78,40.16,5.6,0.09,0.77,22.56,80,480,95,7.36,0.3,0.58,14.68,jonna
0.88,40.84,5.65,0.08,0.87,16.97,105,526,103,6.09,0.4,0.6,17.0,jonna
0.94,48.44,5.7,0.03,0.8,3.4,112,439,95,2.83,0.44,0.54,19.6,jonna
0.6,30.14,5.74,0.06,0.68,17.89,85,425,97,6.39,0.16,0.48,9.02,jonna
0.78,40.4,5.77,0.14,0.86,23.27,112,569,123,7.75,0.32,0.99,13.16,jonna
2.44,107.7,5.94,0.03,0.97,3.51,151,654,159,2.65,0.64,0.66,33.7,jonna
3.2,72.88,5.48,0.05,0.81,6.97,112,591,130,2.11,0.72,0.44,60.94,jonna
3.46,75.34,5.55,0.04,0.84,6.45,112,633,137,1.75,0.74,0.43,61.88,jonna
2.86,60.66,6.5,0.23,1.11,59.8,419,1177,193,11.5,4.12,1.05,34.3,jonna
2.34,110.96,6.34,0.1,0.8,8.97,259,797,156,4.97,2.0,0.63,25.34,jonna
2.6,53.88,6.23,0.17,0.29,25.65,74,1404,451,8.89,1.14,0.83,86.92,jonna
4.14,33.96,6.47,0.16,0.66,40.87,142,1577,592,8.5,1.74,0.83,145.42,jonna
2.52,59.38,6.35,0.17,0.74,13.83,274,2424,624,14.4,0.64,0.41,31.2,jonna
3.98,26.6,6.12,0.14,0.29,43.07,83,1369,468,13.06,1.34,0.78,182.04,jonna
2.36,31.38,7.01,0.2,0.7,55.18,142,1526,404,8.78,2.3,0.73,46.18,jonna
4.26,23.68,6.56,0.15,0.63,68.35,116,1687,456,15.54,2.08,1.08,168.2,jonna
1.3,17.9,7.75,0.09,0.8,4.84,93,3469,629,2.9,0.42,0.48,7.44,jonna
3.16,34.2,6.42,0.1,0.17,45.45,118,1118,329,12.45,2.02,0.73,121.04,jonna
1.52,22.5,6.92,0.08,0.52,16.88,80,698,263,28.81,1.78,0.83,8.9,jonna
1.32,9.54,8.1,0.24,0.19,6.76,98,1953,865,14.95,0.4,1.42,16.32,jonna
3.58,20.82,6.18,0.23,0.22,42.66,103,1354,328,12.77,1.5,0.83,142.46,jonna
3.06,23.26,6.85,0.16,0.76,31.22,87,2027,564,7.8,1.58,0.9,60.24,jonna
2.34,21.9,7.55,0.12,0.63,71.56,207,1782,583,4.29,4.26,0.88,27.04,jonna
1.16,27.5,6.98,0.08,0.29,13.16,173,1599,416,7.39,0.7,0.46,15.98,jonna
1.56,19.2,8.45,0.17,0.66,23.87,155,2228,507,10.01,1.04,1.24,9.4,jonna
2.26,24.38,7.5,0.1,0.7,70.35,187,1612,521,3.78,4.1,0.78,28.88,jonna
0.56,27.57,4.85,0.03,0.11,4.51,36,74,20,1.61,0.22,0.13,26.18,jonna
2.67,43.1,6.7,0.12,0.47,5.38,124,1788,210,11.96,0.39,0.3,33.92,jonna
2.25,51.54,6.35,0.14,0.51,16.22,78,1192,294,12.24,0.54,0.31,48.9,jonna
3.96,41.25,6.61,0.14,0.62,5.48,101,1725,292,11.56,0.67,0.41,62.13,jonna
0.56,35.96,5.87,0.05,0.36,1.82,82,420,103,8.35,0.22,0.59,16.93,jonna
0.3,24.68,5.23,0.02,0.22,2.47,63,78,10,1.38,0.23,0.13,11.18,jonna
0.91,46.1,5.64,0.03,0.43,1.57,114,595,157,2.5,0.4,0.27,23.74,jonna
2.29,78.61,6.26,0.05,0.46,1.93,65,787,144,3.54,0.57,0.46,56.08,jonna
0.95,26.26,5.94,0.04,0.07,10.64,152,149,28,1.97,0.7,0.25,17.12,jonna
0.89,44.36,6.28,0.05,0.4,2.84,275,448,119,3.39,0.73,0.5,25.17,jonna
0.76,41.88,5.42,0.02,0.26,1.36,108,371,115,1.42,0.39,0.38,27.5,jonna
0.87,40.85,5.41,0.03,0.29,1.57,131,288,77,2.86,0.39,0.31,19.88,jonna
